,class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
23345,p,4.18,3,15,5,0,0,15,7,5.32,8.43,7,15,7,15,15,0,10,15,7,1
23346,p,2.69,3,15,5,0,0,15,7,3.56,6.12,7,15,7,15,15,0,10,15,7,2
23347,p,3.81,3,15,5,0,0,15,7,4.48,6.69,7,15,7,15,15,0,10,15,7,1
23348,p,3.89,4,15,5,0,0,15,7,4.24,7.45,7,15,8,15,15,0,10,15,7,2
23349,p,5.21,3,15,5,0,0,15,7,4.82,8.22,7,15,7,15,15,0,10,15,7,1
23350,p,4.45,3,15,5,0,0,15,7,4.77,7.03,7,15,8,15,15,0,10,15,7,2
23351,p,4.72,4,15,5,0,0,15,7,5.06,7.41,7,15,8,15,15,0,10,15,7,2
23352,p,3.98,4,15,5,0,0,15,7,4.6,6.22,7,15,7,15,15,0,10,15,7,2
23353,p,3.73,4,15,5,0,0,15,7,5.08,7.72,7,15,8,15,15,0,10,15,7,1
23354,p,2.71,3,15,5,0,0,15,7,3.78,7.76,7,15,8,15,15,0,10,15,7,2
23355,p,3.46,4,15,5,0,0,15,7,3.59,6.8,7,15,7,15,15,0,10,15,7,2
23356,p,4.43,3,15,5,0,0,15,7,3.45,6.73,7,15,8,15,15,0,10,15,7,2
23357,p,3.51,4,15,5,0,0,15,7,4.7,8.04,7,15,7,15,15,0,10,15,7,1
23358,p,2.57,3,15,5,0,0,15,7,4.46,6.87,7,15,8,15,15,0,10,15,7,2
23359,p,4.59,3,15,5,0,0,15,7,5.4,8.41,7,15,7,15,15,0,10,15,7,2
23360,p,4.91,4,15,5,0,0,15,7,5.4,8.54,7,15,7,15,15,0,10,15,7,2
23361,p,3.03,4,15,5,0,0,15,7,3.91,6.21,7,15,7,15,15,0,10,15,7,1
23362,p,4.99,4,15,5,0,0,15,7,4.66,7.54,7,15,8,15,15,0,10,15,7,2
23363,p,2.95,3,15,5,0,0,15,7,4.01,7.83,7,15,7,15,15,0,10,15,7,1
23364,p,3.36,4,15,5,0,0,15,7,4.34,7.45,7,15,7,15,15,0,10,15,7,1
23365,p,4.31,3,15,5,0,0,15,7,3.99,7.7,7,15,8,15,15,0,10,15,7,1
23366,p,2.25,4,15,5,0,0,15,7,3.91,6.55,7,15,8,15,15,0,10,15,7,2
23367,p,3.41,4,15,5,0,0,15,7,4.19,7.12,7,15,8,15,15,0,10,15,7,1
23368,p,4.1,4,15,5,0,0,15,7,4.43,6.86,7,15,8,15,15,0,10,15,7,2
23369,p,3.81,3,15,5,0,0,15,7,4.63,8.17,7,15,8,15,15,0,10,15,7,2
23370,p,4.43,3,15,5,0,0,15,7,4.49,8.52,7,15,7,15,15,0,10,15,7,2
23371,p,3.8,3,15,5,0,0,15,7,4.6,7.41,7,15,8,15,15,0,10,15,7,2
23372,p,3.91,4,15,5,0,0,15,7,4.68,8.55,7,15,8,15,15,0,10,15,7,1
23373,p,4.93,4,15,5,0,0,15,7,5.27,8.47,7,15,7,15,15,0,10,15,7,2
23374,p,3.8,3,15,5,0,0,15,7,4.53,6.3,7,15,7,15,15,0,10,15,7,1
23375,p,4.02,4,15,5,0,0,15,7,4.86,7.11,7,15,8,15,15,0,10,15,7,1
23376,p,4.12,3,15,5,0,0,15,7,4.59,8.41,7,15,7,15,15,0,10,15,7,2
23377,p,3.09,4,15,5,0,0,15,7,4.25,6.88,7,15,7,15,15,0,10,15,7,1
23378,p,3.1,4,15,5,0,0,15,7,3.75,7.06,7,15,8,15,15,0,10,15,7,2
23379,p,4.64,4,15,5,0,0,15,7,4.8,8.59,7,15,8,15,15,0,10,15,7,2
23380,p,3.68,3,15,5,0,0,15,7,4.86,8.48,7,15,8,15,15,0,10,15,7,1
23381,p,3.87,3,15,5,0,0,15,7,4.07,7.03,7,15,7,15,15,0,10,15,7,2
23382,p,3.22,3,15,5,0,0,15,7,3.95,6.83,7,15,8,15,15,0,10,15,7,1
23383,p,2.68,4,15,5,0,0,15,7,4.54,6.85,7,15,8,15,15,0,10,15,7,1
23384,p,4.98,3,15,5,0,0,15,7,4.67,8.64,7,15,7,15,15,0,10,15,7,2
23385,p,3.69,3,15,5,0,0,15,7,4.22,7.64,7,15,8,15,15,0,10,15,7,1
23386,p,4.64,4,15,5,0,0,15,7,5.13,8.07,7,15,8,15,15,0,10,15,7,1
23387,p,4.09,4,15,5,0,0,15,7,5.07,6.46,7,15,7,15,15,0,10,15,7,2
23388,p,3.21,4,15,5,0,0,15,7,4.29,6.98,7,15,8,15,15,0,10,15,7,1
23389,p,3.87,4,15,5,0,0,15,7,4.9,7.3,7,15,7,15,15,0,10,15,7,2
23390,p,3.24,4,15,5,0,0,15,7,3.76,7.15,7,15,8,15,15,0,10,15,7,1
23391,p,5.3,4,15,5,0,0,15,7,4.57,8.07,7,15,8,15,15,0,10,15,7,2
23392,p,4.98,4,15,5,0,0,15,7,4.84,7.36,7,15,7,15,15,0,10,15,7,2
23393,p,3.05,4,15,5,0,0,15,7,3.63,5.65,7,15,7,15,15,0,10,15,7,1
23394,p,4.32,3,15,5,0,0,15,7,4.29,7.55,7,15,7,15,15,0,10,15,7,1
23395,p,3.67,3,15,5,0,0,15,7,4.25,8.37,7,15,8,15,15,0,10,15,7,1
23396,p,3.55,4,15,5,0,0,15,7,5.4,9.28,7,15,7,15,15,0,10,15,7,1
23397,p,2.72,3,15,5,0,0,15,7,3.11,6.03,7,15,8,15,15,0,10,15,7,1
23398,p,4.78,4,15,5,0,0,15,7,4.57,7.1,7,15,8,15,15,0,10,15,7,2
23399,p,4.3,4,15,5,0,0,15,7,4.14,7.13,7,15,8,15,15,0,10,15,7,2
23400,p,3.99,3,15,5,0,0,15,7,4.78,7.01,7,15,7,15,15,0,10,15,7,1
23401,p,4.28,4,15,5,0,0,15,7,4.29,7.8,7,15,7,15,15,0,10,15,7,1
23402,p,3.4,4,15,5,0,0,15,7,4.41,7.12,7,15,8,15,15,0,10,15,7,1
23403,p,3.8,3,15,5,0,0,15,7,4.42,6.9,7,15,8,15,15,0,10,15,7,1
23404,p,4.45,4,15,5,0,0,15,7,5.24,8.26,7,15,7,15,15,0,10,15,7,2
23405,p,3.46,4,15,5,0,0,15,7,3.95,6.83,7,15,7,15,15,0,10,15,7,2
23406,p,4.91,3,15,5,0,0,15,7,4.26,8.07,7,15,7,15,15,0,10,15,7,1
23407,p,2.68,4,15,5,0,0,15,7,3.75,6.1,7,15,8,15,15,0,10,15,7,2
23408,p,3.47,3,15,5,0,0,15,7,4.66,8.25,7,15,7,15,15,0,10,15,7,1
23409,p,4.12,3,15,5,0,0,15,7,3.74,6.56,7,15,7,15,15,0,10,15,7,2
23410,p,4.18,4,15,5,0,0,15,7,3.95,7.06,7,15,8,15,15,0,10,15,7,1
23411,p,3.49,3,15,5,0,0,15,7,4.45,7.93,7,15,7,15,15,0,10,15,7,1
23412,p,3.97,4,15,5,0,0,15,7,5.11,8.42,7,15,7,15,15,0,10,15,7,1
23413,p,3.85,4,15,5,0,0,15,7,4.44,7.79,7,15,8,15,15,0,10,15,7,2
23414,p,5.05,3,15,5,0,0,15,7,4.99,8.48,7,15,7,15,15,0,10,15,7,1
23415,p,4.44,4,15,5,0,0,15,7,4.49,6.87,7,15,7,15,15,0,10,15,7,1
23416,p,4.93,3,15,5,0,0,15,7,4.92,7.46,7,15,8,15,15,0,10,15,7,2
23417,p,2.02,3,15,5,0,0,15,7,3.71,6.69,7,15,7,15,15,0,10,15,7,2
23418,p,3.73,3,15,5,0,0,15,7,4.07,6.23,7,15,8,15,15,0,10,15,7,2
23419,p,3.39,4,15,5,0,0,15,7,4.4,6.02,7,15,7,15,15,0,10,15,7,2
23420,p,5.11,4,15,5,0,0,15,7,5.14,8.33,7,15,8,15,15,0,10,15,7,1
23421,p,3.48,3,15,5,0,0,15,7,4.55,7.07,7,15,8,15,15,0,10,15,7,2
23422,p,3.53,4,15,5,0,0,15,7,4.68,8.28,7,15,8,15,15,0,10,15,7,1
23423,p,4.38,4,15,5,0,0,15,7,5.2,7.93,7,15,7,15,15,0,10,15,7,1
23424,p,3.89,3,15,5,0,0,15,7,4.18,6.59,7,15,8,15,15,0,10,15,7,1
23425,p,5.49,3,15,5,0,0,15,7,5.57,7.99,7,15,8,15,15,0,10,15,7,2
23426,p,3.45,4,15,5,0,0,15,7,4.8,7.95,7,15,8,15,15,0,10,15,7,2
23427,p,3.86,3,15,5,0,0,15,7,4.69,8.66,7,15,7,15,15,0,10,15,7,1
23428,p,3.78,3,15,5,0,0,15,7,4.12,6.4,7,15,8,15,15,0,10,15,7,1
23429,p,3.44,4,15,5,0,0,15,7,4.42,7.36,7,15,8,15,15,0,10,15,7,1
23430,p,5.55,4,15,5,0,0,15,7,4.88,8.64,7,15,8,15,15,0,10,15,7,2
23431,p,2.83,4,15,5,0,0,15,7,3.5,6.36,7,15,8,15,15,0,10,15,7,1
23432,p,4.59,3,15,5,0,0,15,7,3.95,6.93,7,15,8,15,15,0,10,15,7,2
23433,p,4.53,4,15,5,0,0,15,7,3.96,6.77,7,15,7,15,15,0,10,15,7,2
23434,p,4.56,4,15,5,0,0,15,7,4.63,7.18,7,15,8,15,15,0,10,15,7,2
23435,p,3.82,4,15,5,0,0,15,7,5.1,8.59,7,15,7,15,15,0,10,15,7,1
23436,p,3.43,3,15,5,0,0,15,7,4.06,5.79,7,15,7,15,15,0,10,15,7,2
23437,p,4.19,4,15,5,0,0,15,7,4.67,7.94,7,15,8,15,15,0,10,15,7,2
23438,p,4.35,4,15,5,0,0,15,7,3.48,6.88,7,15,8,15,15,0,10,15,7,1
23439,p,3.15,4,15,5,0,0,15,7,4.04,6.76,7,15,8,15,15,0,10,15,7,2
23440,p,3.83,3,15,5,0,0,15,7,4.79,7.49,7,15,8,15,15,0,10,15,7,1
23441,p,5.13,3,15,5,0,0,15,7,5.61,8.65,7,15,8,15,15,0,10,15,7,1
23442,p,4.28,4,15,5,0,0,15,7,4.59,7.31,7,15,7,15,15,0,10,15,7,1
23443,p,3.99,4,15,5,0,0,15,7,4.72,7.23,7,15,8,15,15,0,10,15,7,1
23444,p,3.36,4,15,5,0,0,15,7,4.1,6.77,7,15,7,15,15,0,10,15,7,2
23445,p,4.67,4,15,5,0,0,15,7,4.57,6.92,7,15,8,15,15,0,10,15,7,2
23446,p,3.11,3,15,5,0,0,15,7,4.14,7.27,7,15,8,15,15,0,10,15,7,2
23447,p,4.49,4,15,5,0,0,15,7,4.56,7.78,7,15,8,15,15,0,10,15,7,1
23448,p,4.18,4,15,5,0,0,15,7,4.46,7.84,7,15,8,15,15,0,10,15,7,2
23449,p,4.62,4,15,5,0,0,15,7,4.85,8.04,7,15,7,15,15,0,10,15,7,2
23450,p,3.71,3,15,5,0,0,15,7,4.68,6.94,7,15,8,15,15,0,10,15,7,1
23451,p,6.08,4,15,5,0,0,15,7,4.64,7.92,7,15,7,15,15,0,10,15,7,1
23452,p,3.93,4,15,5,0,0,15,7,4.56,8.2,7,15,8,15,15,0,10,15,7,2
23453,p,3.0,3,15,5,0,0,15,7,4.09,6.84,7,15,8,15,15,0,10,15,7,2
23454,p,3.56,4,15,5,0,0,15,7,5.37,7.34,7,15,8,15,15,0,10,15,7,1
23455,p,4.73,4,15,5,0,0,15,7,4.93,7.21,7,15,8,15,15,0,10,15,7,2
23456,p,4.32,4,15,5,0,0,15,7,5.02,7.28,7,15,8,15,15,0,10,15,7,2
23457,p,2.98,3,15,5,0,0,15,7,3.8,6.42,7,15,7,15,15,0,10,15,7,2
23458,p,4.1,3,15,5,0,0,15,7,4.37,5.91,7,15,8,15,15,0,10,15,7,2
23459,p,4.3,4,15,5,0,0,15,7,4.34,7.8,7,15,7,15,15,0,10,15,7,2
23460,p,3.74,3,15,5,0,0,15,7,4.21,7.06,7,15,8,15,15,0,10,15,7,1
23461,p,4.51,4,15,5,0,0,15,7,4.07,7.41,7,15,8,15,15,0,10,15,7,1
23462,p,3.59,3,15,5,0,0,15,7,3.77,5.93,7,15,8,15,15,0,10,15,7,2
23463,p,3.78,3,15,5,0,0,15,7,3.97,6.34,7,15,8,15,15,0,10,15,7,1
23464,p,4.15,4,15,5,0,0,15,7,3.85,6.04,7,15,7,15,15,0,10,15,7,2
23465,p,3.82,4,15,5,0,0,15,7,4.62,7.19,7,15,7,15,15,0,10,15,7,2
23466,p,2.91,3,15,5,0,0,15,7,3.64,5.61,7,15,7,15,15,0,10,15,7,2
23467,p,5.09,4,15,5,0,0,15,7,4.79,7.96,7,15,7,15,15,0,10,15,7,1
23468,p,3.48,4,15,5,0,0,15,7,4.64,7.45,7,15,8,15,15,0,10,15,7,1
23469,p,3.33,4,15,5,0,0,15,7,4.77,8.02,7,15,7,15,15,0,10,15,7,2
23470,p,4.06,3,15,5,0,0,15,7,4.38,8.26,7,15,7,15,15,0,10,15,7,1
23471,p,5.9,4,15,5,0,0,15,7,4.72,9.03,7,15,7,15,15,0,10,15,7,1
23472,p,5.44,3,15,5,0,0,15,7,5.27,8.46,7,15,7,15,15,0,10,15,7,1
23473,p,3.82,3,15,5,0,0,15,7,4.3,6.73,7,15,8,15,15,0,10,15,7,2
23474,p,3.54,3,15,5,0,0,15,7,3.77,7.02,7,15,8,15,15,0,10,15,7,1
23475,p,4.12,4,15,5,0,0,15,7,4.2,7.32,7,15,7,15,15,0,10,15,7,1
23476,p,3.47,4,15,5,0,0,15,7,4.26,6.67,7,15,8,15,15,0,10,15,7,2
23477,p,4.1,3,15,5,0,0,15,7,3.99,6.87,7,15,7,15,15,0,10,15,7,2
23478,p,3.53,3,15,5,0,0,15,7,3.88,7.46,7,15,8,15,15,0,10,15,7,2
23479,p,3.34,3,15,5,0,0,15,7,3.46,7.09,7,15,7,15,15,0,10,15,7,1
23480,p,3.89,4,15,5,0,0,15,7,4.8,6.98,7,15,8,15,15,0,10,15,7,2
23481,p,3.94,4,15,5,0,0,15,7,4.31,6.41,7,15,7,15,15,0,10,15,7,1
23482,p,3.2,3,15,5,0,0,15,7,4.6,7.0,7,15,7,15,15,0,10,15,7,2
23483,p,4.38,3,15,5,0,0,15,7,4.86,7.87,7,15,7,15,15,0,10,15,7,2
23484,p,3.9,4,15,5,0,0,15,7,4.44,7.32,7,15,7,15,15,0,10,15,7,1
23485,p,3.96,3,15,5,0,0,15,7,4.69,8.5,7,15,8,15,15,0,10,15,7,1
23486,p,5.88,3,15,5,0,0,15,7,4.52,8.79,7,15,7,15,15,0,10,15,7,2
23487,p,3.82,3,15,5,0,0,15,7,5.23,8.26,7,15,8,15,15,0,10,15,7,1
23488,p,4.26,4,15,5,0,0,15,7,5.73,9.13,7,15,7,15,15,0,10,15,7,2
23489,p,3.03,4,15,5,0,0,15,7,3.55,6.17,7,15,8,15,15,0,10,15,7,2
23490,p,4.62,4,15,5,0,0,15,7,4.84,8.32,7,15,7,15,15,0,10,15,7,1
23491,p,3.78,4,15,5,0,0,15,7,4.08,6.92,7,15,8,15,15,0,10,15,7,2
23492,p,5.6,4,15,5,0,0,15,7,5.08,9.06,7,15,8,15,15,0,10,15,7,2
23493,p,4.01,3,15,5,0,0,15,7,4.65,8.37,7,15,7,15,15,0,10,15,7,1
23494,p,3.25,4,15,5,0,0,15,7,4.33,8.53,7,15,7,15,15,0,10,15,7,1
23495,p,3.55,3,15,5,0,0,15,7,3.89,6.93,7,15,8,15,15,0,10,15,7,2
23496,p,3.84,3,15,5,0,0,15,7,4.86,7.45,7,15,8,15,15,0,10,15,7,2
23497,p,4.04,3,15,5,0,0,15,7,4.66,6.83,7,15,7,15,15,0,10,15,7,1
23498,p,3.58,3,15,5,0,0,15,7,4.15,6.36,7,15,7,15,15,0,10,15,7,2
23499,p,4.44,4,15,5,0,0,15,7,4.41,7.69,7,15,7,15,15,0,10,15,7,1
23500,p,2.98,4,15,5,0,0,15,7,4.18,5.42,7,15,8,15,15,0,10,15,7,1
23501,p,2.72,3,15,5,0,0,15,7,3.75,6.11,7,15,7,15,15,0,10,15,7,1
23502,p,4.24,3,15,5,0,0,15,7,3.94,6.83,7,15,7,15,15,0,10,15,7,2
23503,p,4.08,3,15,5,0,0,15,7,4.78,7.94,7,15,8,15,15,0,10,15,7,1
23504,p,3.76,3,15,5,0,0,15,7,4.26,8.38,7,15,8,15,15,0,10,15,7,1
23505,p,3.55,4,15,5,0,0,15,7,4.99,8.1,7,15,7,15,15,0,10,15,7,1
23506,p,4.25,4,15,5,0,0,15,7,3.99,7.76,7,15,8,15,15,0,10,15,7,2
23507,p,4.15,4,15,5,0,0,15,7,4.66,7.94,7,15,8,15,15,0,10,15,7,1
23508,p,4.2,3,15,5,0,0,15,7,4.82,7.96,7,15,8,15,15,0,10,15,7,1
23509,p,4.98,3,15,5,0,0,15,7,5.17,7.86,7,15,8,15,15,0,10,15,7,1
23510,p,4.76,4,15,5,0,0,15,7,4.87,8.25,7,15,7,15,15,0,10,15,7,2
23511,p,3.31,4,15,5,0,0,15,7,4.13,6.57,7,15,8,15,15,0,10,15,7,2
23512,p,5.25,3,15,5,0,0,15,7,4.99,7.43,7,15,7,15,15,0,10,15,7,2
23513,p,3.1,4,15,5,0,0,15,7,4.24,6.92,7,15,8,15,15,0,10,15,7,1
23514,p,4.3,3,15,5,0,0,15,7,4.75,8.13,7,15,7,15,15,0,10,15,7,2
23515,p,3.74,3,15,5,0,0,15,7,4.38,7.37,7,15,7,15,15,0,10,15,7,1
23516,p,3.48,4,15,5,0,0,15,7,3.97,6.79,7,15,7,15,15,0,10,15,7,1
23517,p,4.31,3,15,5,0,0,15,7,4.68,7.98,7,15,7,15,15,0,10,15,7,1
23518,p,3.47,3,15,5,0,0,15,7,3.61,6.26,7,15,7,15,15,0,10,15,7,1
23519,p,4.03,4,15,5,0,0,15,7,5.3,8.37,7,15,8,15,15,0,10,15,7,2
23520,p,3.98,4,15,5,0,0,15,7,4.75,7.88,7,15,7,15,15,0,10,15,7,1
23521,p,3.53,3,15,5,0,0,15,7,4.54,7.76,7,15,8,15,15,0,10,15,7,1
23522,p,4.09,4,15,5,0,0,15,7,4.06,7.27,7,15,7,15,15,0,10,15,7,1
23523,p,4.28,3,15,5,0,0,15,7,4.86,7.18,7,15,8,15,15,0,10,15,7,1
23524,p,4.17,4,15,5,0,0,15,7,4.58,7.82,7,15,8,15,15,0,10,15,7,2
23525,p,3.58,4,15,5,0,0,15,7,5.57,8.29,7,15,7,15,15,0,10,15,7,2
23526,p,4.32,4,15,5,0,0,15,7,4.79,7.78,7,15,8,15,15,0,10,15,7,1
23527,p,3.14,3,15,5,0,0,15,7,4.5,7.46,7,15,8,15,15,0,10,15,7,2
23528,p,4.64,3,15,5,0,0,15,7,5.07,8.13,7,15,8,15,15,0,10,15,7,2
23529,p,4.29,3,15,5,0,0,15,7,4.11,8.12,7,15,8,15,15,0,10,15,7,1
23530,p,4.69,4,15,5,0,0,15,7,4.62,7.65,7,15,8,15,15,0,10,15,7,1
23531,p,3.97,4,15,5,0,0,15,7,5.21,8.02,7,15,7,15,15,0,10,15,7,1
23532,p,4.27,3,15,5,0,0,15,7,4.54,7.8,7,15,7,15,15,0,10,15,7,1
23533,p,4.28,3,15,5,0,0,15,7,3.91,6.82,7,15,7,15,15,0,10,15,7,2
23534,p,3.13,4,15,5,0,0,15,7,3.94,6.7,7,15,7,15,15,0,10,15,7,2
23535,p,4.01,4,15,5,0,0,15,7,4.37,7.13,7,15,8,15,15,0,10,15,7,2
23536,p,3.85,3,15,5,0,0,15,7,5.69,8.38,7,15,7,15,15,0,10,15,7,2
23537,p,3.17,3,15,5,0,0,15,7,3.88,7.28,7,15,7,15,15,0,10,15,7,1
23538,p,3.72,4,15,5,0,0,15,7,3.98,6.39,7,15,7,15,15,0,10,15,7,2
23539,p,3.8,4,15,5,0,0,15,7,4.2,7.1,7,15,8,15,15,0,10,15,7,1
23540,p,2.75,3,15,5,0,0,15,7,4.46,7.24,7,15,7,15,15,0,10,15,7,2
23541,p,3.36,4,15,5,0,0,15,7,4.32,6.43,7,15,7,15,15,0,10,15,7,1
23542,p,3.5,3,15,5,0,0,15,7,4.41,6.77,7,15,8,15,15,0,10,15,7,1
23543,p,4.1,4,15,5,0,0,15,7,3.88,7.01,7,15,8,15,15,0,10,15,7,2
23544,p,3.2,4,15,5,0,0,15,7,4.8,7.39,7,15,7,15,15,0,10,15,7,2
23545,p,3.67,4,15,5,0,0,15,7,4.32,8.18,7,15,7,15,15,0,10,15,7,2
23546,p,2.73,4,15,5,0,0,15,7,3.75,6.5,7,15,8,15,15,0,10,15,7,2
23547,p,3.84,4,15,5,0,0,15,7,3.96,7.65,7,15,8,15,15,0,10,15,7,2
23548,p,4.38,3,15,5,0,0,15,7,4.73,7.19,7,15,7,15,15,0,10,15,7,1
23549,p,3.64,4,15,5,0,0,15,7,3.98,7.37,7,15,8,15,15,0,10,15,7,2
23550,p,4.14,4,15,5,0,0,15,7,4.23,8.19,7,15,7,15,15,0,10,15,7,1
23551,p,3.82,4,15,5,0,0,15,7,4.02,7.14,7,15,8,15,15,0,10,15,7,2
23552,p,3.42,3,15,5,0,0,15,7,3.56,7.47,7,15,7,15,15,0,10,15,7,1
23553,p,4.06,4,15,5,0,0,15,7,5.0,8.22,7,15,7,15,15,0,10,15,7,1
23554,p,3.35,4,15,5,0,0,15,7,4.25,7.26,7,15,7,15,15,0,10,15,7,1
23555,p,3.67,4,15,5,0,0,15,7,4.24,7.06,7,15,8,15,15,0,10,15,7,1
23556,p,4.06,4,15,5,0,0,15,7,4.14,6.86,7,15,8,15,15,0,10,15,7,2
23557,p,3.59,3,15,5,0,0,15,7,4.52,7.26,7,15,7,15,15,0,10,15,7,1
23558,p,3.52,3,15,5,0,0,15,7,4.56,7.26,7,15,7,15,15,0,10,15,7,1
23559,p,3.26,4,15,5,0,0,15,7,4.43,7.4,7,15,8,15,15,0,10,15,7,2
23560,p,5.0,3,15,5,0,0,15,7,5.17,8.32,7,15,7,15,15,0,10,15,7,2
23561,p,3.47,4,15,5,0,0,15,7,4.45,8.13,7,15,8,15,15,0,10,15,7,2
23562,p,4.42,3,15,5,0,0,15,7,4.66,8.08,7,15,8,15,15,0,10,15,7,1
23563,p,4.15,3,15,5,0,0,15,7,4.67,8.58,7,15,7,15,15,0,10,15,7,1
23564,p,4.77,3,15,5,0,0,15,7,4.45,7.44,7,15,7,15,15,0,10,15,7,2
23565,p,3.53,3,15,5,0,0,15,7,4.83,6.25,7,15,7,15,15,0,10,15,7,2
23566,p,3.34,3,15,5,0,0,15,7,3.65,6.3,7,15,7,15,15,0,10,15,7,2
23567,p,3.79,3,15,5,0,0,15,7,3.73,6.35,7,15,8,15,15,0,10,15,7,1
23568,p,4.67,3,15,5,0,0,15,7,4.83,8.47,7,15,8,15,15,0,10,15,7,1
23569,p,3.77,4,15,5,0,0,15,7,4.38,7.28,7,15,7,15,15,0,10,15,7,1
23570,p,3.5,3,15,5,0,0,15,7,4.91,7.3,7,15,7,15,15,0,10,15,7,2
23571,p,4.38,3,15,5,0,0,15,7,4.49,7.99,7,15,8,15,15,0,10,15,7,2
23572,p,4.62,4,15,5,0,0,15,7,4.92,7.54,7,15,7,15,15,0,10,15,7,1
23573,p,3.56,4,15,5,0,0,15,7,3.8,7.15,7,15,8,15,15,0,10,15,7,1
23574,p,3.85,3,15,5,0,0,15,7,4.1,6.42,7,15,8,15,15,0,10,15,7,2
23575,p,3.79,4,15,5,0,0,15,7,4.39,7.06,7,15,7,15,15,0,10,15,7,1
23576,p,5.63,3,15,5,0,0,15,7,5.17,8.94,7,15,7,15,15,0,10,15,7,1
23577,p,4.32,3,15,5,0,0,15,7,5.11,7.38,7,15,8,15,15,0,10,15,7,2
23578,p,5.16,4,15,5,0,0,15,7,4.59,7.23,7,15,8,15,15,0,10,15,7,2
23579,p,4.69,4,15,5,0,0,15,7,4.95,7.45,7,15,8,15,15,0,10,15,7,2
23580,p,3.66,3,15,5,0,0,15,7,3.98,7.13,7,15,8,15,15,0,10,15,7,2
23581,p,3.48,3,15,5,0,0,15,7,3.99,5.66,7,15,7,15,15,0,10,15,7,1
23582,p,5.08,3,15,5,0,0,15,7,5.17,9.34,7,15,7,15,15,0,10,15,7,1
23583,p,4.1,3,15,5,0,0,15,7,3.93,7.66,7,15,8,15,15,0,10,15,7,2
23584,p,3.2,3,15,5,0,0,15,7,4.85,6.88,7,15,8,15,15,0,10,15,7,2
23585,p,3.95,4,15,5,0,0,15,7,3.45,6.39,7,15,8,15,15,0,10,15,7,1
23586,p,3.69,3,15,5,0,0,15,7,4.55,7.1,7,15,7,15,15,0,10,15,7,2
23587,p,5.26,4,15,5,0,0,15,7,4.65,7.48,7,15,7,15,15,0,10,15,7,2
23588,p,3.66,3,15,5,0,0,15,7,4.81,6.99,7,15,7,15,15,0,10,15,7,2
23589,p,3.07,3,15,5,0,0,15,7,4.08,6.5,7,15,8,15,15,0,10,15,7,2
23590,p,4.3,3,15,5,0,0,15,7,4.25,7.08,7,15,7,15,15,0,10,15,7,1
23591,p,3.95,3,15,5,0,0,15,7,4.48,8.79,7,15,8,15,15,0,10,15,7,2
23592,p,2.76,4,15,5,0,0,15,7,4.08,6.64,7,15,8,15,15,0,10,15,7,1
23593,p,3.9,3,15,5,0,0,15,7,5.74,8.12,7,15,8,15,15,0,10,15,7,1
23594,p,3.53,4,15,5,0,0,15,7,4.67,6.47,7,15,8,15,15,0,10,15,7,2
23595,p,4.12,3,15,5,0,0,15,7,4.63,7.85,7,15,8,15,15,0,10,15,7,1
23596,p,5.37,3,15,5,0,0,15,7,5.06,7.65,7,15,8,15,15,0,10,15,7,2
23597,p,5.23,3,15,5,0,0,15,7,5.25,7.45,7,15,7,15,15,0,10,15,7,2
23598,p,5.52,4,15,5,0,0,15,7,4.81,8.67,7,15,8,15,15,0,10,15,7,1
23599,p,3.62,3,15,5,0,0,15,7,3.67,5.83,7,15,8,15,15,0,10,15,7,2
23600,p,3.33,4,15,5,0,0,15,7,3.94,7.88,7,15,7,15,15,0,10,15,7,2
23601,p,3.93,4,15,5,0,0,15,7,4.82,6.85,7,15,7,15,15,0,10,15,7,1
23602,p,4.14,4,15,5,0,0,15,7,4.29,7.56,7,15,7,15,15,0,10,15,7,1
23603,p,3.88,3,15,5,0,0,15,7,3.95,6.87,7,15,7,15,15,0,10,15,7,1
23604,p,2.91,3,15,5,0,0,15,7,3.53,6.29,7,15,8,15,15,0,10,15,7,2
23605,p,4.42,4,15,5,0,0,15,7,4.41,7.26,7,15,8,15,15,0,10,15,7,2
23606,p,2.95,3,15,5,0,0,15,7,4.75,7.12,7,15,8,15,15,0,10,15,7,1
23607,p,3.8,3,15,5,0,0,15,7,3.78,6.49,7,15,8,15,15,0,10,15,7,2
23608,p,2.95,3,15,5,0,0,15,7,3.76,6.22,7,15,7,15,15,0,10,15,7,2
23609,p,5.32,3,15,5,0,0,15,7,4.71,7.74,7,15,8,15,15,0,10,15,7,2
23610,p,4.16,3,15,5,0,0,15,7,4.5,7.93,7,15,7,15,15,0,10,15,7,1
23611,p,4.77,3,15,5,0,0,15,7,4.93,8.58,7,15,7,15,15,0,10,15,7,1
23612,p,3.27,3,15,5,0,0,15,7,4.47,7.9,7,15,7,15,15,0,10,15,7,1
23613,p,3.69,3,15,5,0,0,15,7,4.61,7.76,7,15,8,15,15,0,10,15,7,1
23614,p,3.33,3,15,5,0,0,15,7,3.79,7.63,7,15,8,15,15,0,10,15,7,2
23615,p,4.01,4,15,5,0,0,15,7,4.47,7.17,7,15,7,15,15,0,10,15,7,1
23616,p,3.65,4,15,5,0,0,15,7,3.78,6.46,7,15,7,15,15,0,10,15,7,2
